Booking ID,Guest ID,Gender,Age,Property Type,City,Room Type,Booking Date,Check-in Date,Check-out Date,Stay Length (Days),Number of Guests,Price per Night,Total Cost,Discount,Final Cost,Booking Source,Payment Method,Review Score
HB_12669,GUEST_2230,Male,59,Hotel,Paris,Double,2023-12-13,2024-01-24,2024-02-02,9,1,105.52,949.68,62.64,887.04,Phone,PayPal,2
HB_12670,GUEST_4675,Female,50,Hotel,London,Apartment,2024-07-26,2024-09-09,2024-09-23,14,1,392.47,5494.58,767.07,4727.51,App,PayPal,1
HB_12671,GUEST_3205,Female,75,Airbnb,Paris,Suite,2023-08-21,2023-09-29,2023-09-30,1,3,101.69,101.69,3.58,98.11,App,Bank Transfer,1
HB_12672,GUEST_4208,Female,19,Airbnb,Sydney,Apartment,2024-07-16,2024-08-25,2024-09-06,12,4,144.72,1736.64,13.1,1723.54,Travel Agent,Bank Transfer,1
HB_12673,GUEST_9155,Female,60,Airbnb,Tokyo,Studio,2025-03-15,2025-04-21,2025-05-05,14,3,379.06,5306.84,178.49,5128.35,Travel Agent,Credit Card,4
HB_12674,GUEST_8007,Female,63,Airbnb,Tokyo,Suite,2025-05-06,2025-07-04,2025-07-05,1,2,374.11,374.11,44.77,329.34,Travel Agent,PayPal,4
HB_12675,GUEST_1481,Female,22,Airbnb,Dubai,Apartment,2024-10-24,2024-12-19,2024-12-26,7,2,434.62,3042.34,164.9,2877.44,Travel Agent,PayPal,2
HB_12676,GUEST_3554,Female,47,Hotel,Dubai,Single,2024-03-28,2024-04-26,2024-05-03,7,1,237.99,1665.93,36.0,1629.93,App,Bank Transfer,3
HB_12677,GUEST_4032,Female,80,Airbnb,Paris,Suite,2024-12-24,2025-01-06,2025-01-10,4,3,483.5,1934.0,22.44,1911.56,Website,PayPal,2
HB_12678,GUEST_7111,Male,65,Hotel,New York,Double,2024-09-17,2024-09-25,2024-10-09,14,3,493.43,6908.02,406.45,6501.57,Phone,PayPal,3
HB_12679,GUEST_8978,Female,56,Hotel,Paris,Double,2024-10-27,2024-12-18,2024-12-24,6,2,159.95,959.7,46.81,912.89,Phone,Bank Transfer,4
HB_12680,GUEST_4506,Male,42,Hotel,London,Double,2024-08-16,2024-08-21,2024-09-01,11,1,216.35,2379.85,264.81,2115.04,Travel Agent,Credit Card,4
HB_12681,GUEST_2278,Female,67,Airbnb,Barcelona,Apartment,2024-11-27,2024-11-28,2024-11-29,1,3,346.5,346.5,32.3,314.2,Travel Agent,Bank Transfer,3
HB_12682,GUEST_8411,Male,75,Hotel,New York,Single,2024-06-10,2024-07-13,2024-07-27,14,4,440.55,6167.7,50.08,6117.62,Travel Agent,Credit Card,1
HB_12683,GUEST_2300,Male,80,Hotel,Dubai,Suite,2023-07-20,2023-07-23,2023-08-02,10,4,422.17,4221.7,46.38,4175.32,App,PayPal,2
HB_12684,GUEST_5624,Female,42,Hotel,Barcelona,Apartment,2025-05-18,2025-06-22,2025-06-28,6,5,283.73,1702.38,1.92,1700.46,Phone,Credit Card,1
HB_12685,GUEST_5441,Male,65,Hotel,New York,Studio,2023-09-09,2023-10-01,2023-10-14,13,5,367.19,4773.47,744.79,4028.68,Travel Agent,Credit Card,4
HB_12686,GUEST_8240,Female,54,Airbnb,Sydney,Single,2025-02-02,2025-03-09,2025-03-17,8,3,466.3,3730.4,693.28,3037.12,Travel Agent,PayPal,4
HB_12687,GUEST_3391,Female,76,Hotel,Sydney,Studio,2024-06-03,2024-06-30,2024-07-03,3,1,344.8,1034.4,134.52,899.88,Travel Agent,PayPal,3
HB_12688,GUEST_3386,Female,52,Hotel,Tokyo,Single,2024-07-10,2024-08-21,2024-09-01,11,5,404.18,4445.98,587.0,3858.98,App,Credit Card,3
HB_12689,GUEST_1630,Female,35,Airbnb,Sydney,Apartment,2023-10-01,2023-11-20,2023-11-21,1,1,206.91,206.91,34.5,172.41,Phone,Credit Card,5
HB_12690,GUEST_3385,Female,43,Hotel,Paris,Double,2025-02-27,2025-03-26,2025-04-06,11,1,291.19,3203.09,221.04,2982.05,Travel Agent,Bank Transfer,1
HB_12691,GUEST_7598,Male,25,Hotel,London,Single,2025-01-08,2025-02-02,2025-02-09,7,1,102.64,718.48,99.31,619.17,Phone,Credit Card,1
HB_12692,GUEST_9234,Male,65,Hotel,Barcelona,Apartment,2023-10-15,2023-11-28,2023-12-11,13,1,60.09,781.17,3.79,777.38,Website,PayPal,5
HB_12693,GUEST_1725,Male,77,Airbnb,Sydney,Double,2024-06-29,2024-08-28,2024-09-03,6,5,479.27,2875.62,45.57,2830.05,Website,PayPal,1
HB_12694,GUEST_1530,Male,33,Airbnb,New York,Single,2024-01-11,2024-02-12,2024-02-22,10,4,104.1,1041.0,32.17,1008.83,Website,Credit Card,3
HB_12695,GUEST_2169,Male,21,Hotel,Dubai,Studio,2025-02-16,2025-04-15,2025-04-23,8,3,358.81,2870.48,346.96,2523.52,App,Credit Card,2
HB_12696,GUEST_6374,Male,40,Airbnb,Sydney,Studio,2024-05-29,2024-06-14,2024-06-18,4,2,419.85,1679.4,322.57,1356.83,Travel Agent,PayPal,4
HB_12697,GUEST_7409,Female,33,Hotel,London,Double,2024-04-08,2024-05-04,2024-05-13,9,1,91.59,824.31,118.29,706.02,App,PayPal,5
HB_12698,GUEST_2074,Female,56,Airbnb,Dubai,Double,2025-01-06,2025-03-04,2025-03-15,11,3,268.18,2949.98,154.75,2795.23,Website,Bank Transfer,5
HB_12699,GUEST_5854,Female,46,Airbnb,Tokyo,Apartment,2023-11-04,2023-11-16,2023-11-23,7,4,253.24,1772.68,30.8,1741.88,Website,Bank Transfer,3
HB_12700,GUEST_2368,Male,62,Hotel,New York,Studio,2024-04-18,2024-05-03,2024-05-04,1,3,406.03,406.03,17.36,388.67,App,Bank Transfer,5
HB_12701,GUEST_4052,Female,67,Hotel,Tokyo,Single,2024-05-03,2024-05-22,2024-05-29,7,1,208.59,1460.13,47.68,1412.45,Phone,Bank Transfer,1
HB_12702,GUEST_6192,Female,47,Hotel,New York,Apartment,2024-02-26,2024-03-30,2024-04-09,10,3,432.86,4328.6,850.71,3477.89,Travel Agent,Credit Card,1
HB_12703,GUEST_1741,Male,60,Hotel,Paris,Single,2024-07-02,2024-07-29,2024-08-12,14,2,215.17,3012.38,80.36,2932.02,Phone,Bank Transfer,5
HB_12704,GUEST_1921,Female,45,Airbnb,Sydney,Suite,2024-03-26,2024-04-14,2024-04-16,2,5,329.81,659.62,106.81,552.81,Website,PayPal,4
HB_12705,GUEST_1588,Male,26,Airbnb,London,Apartment,2024-07-26,2024-09-24,2024-10-01,7,3,342.1,2394.7,415.07,1979.63,Travel Agent,PayPal,1
HB_12706,GUEST_3972,Female,60,Hotel,Tokyo,Studio,2024-01-19,2024-02-04,2024-02-11,7,2,387.4,2711.8,215.72,2496.08,App,Bank Transfer,5
HB_12707,GUEST_1018,Female,70,Hotel,Barcelona,Single,2024-12-06,2024-12-07,2024-12-11,4,5,419.64,1678.56,283.41,1395.15,Phone,Bank Transfer,5
HB_12708,GUEST_9152,Female,24,Airbnb,Paris,Double,2024-03-15,2024-04-01,2024-04-15,14,1,226.53,3171.42,339.76,2831.66,Travel Agent,Credit Card,4
HB_12709,GUEST_5873,Male,40,Hotel,New York,Apartment,2025-02-07,2025-04-03,2025-04-08,5,4,242.7,1213.5,182.15,1031.35,Website,Bank Transfer,5
HB_12710,GUEST_6556,Female,74,Airbnb,New York,Studio,2023-10-12,2023-10-18,2023-10-22,4,5,401.67,1606.68,123.76,1482.92,App,Bank Transfer,4
HB_12711,GUEST_4004,Female,19,Hotel,Paris,Studio,2024-04-26,2024-05-29,2024-06-11,13,3,122.47,1592.11,152.57,1439.54,Travel Agent,PayPal,5
HB_12712,GUEST_7694,Female,55,Hotel,New York,Studio,2024-01-21,2024-01-25,2024-02-05,11,4,295.49,3250.39,336.15,2914.24,Website,Bank Transfer,5
HB_12713,GUEST_9774,Male,29,Airbnb,New York,Double,2025-04-20,2025-05-25,2025-06-06,12,5,340.54,4086.48,626.62,3459.86,App,Bank Transfer,1
HB_12714,GUEST_4642,Female,73,Airbnb,Tokyo,Apartment,2025-03-11,2025-04-18,2025-04-29,11,2,177.33,1950.63,244.68,1705.95,Travel Agent,Bank Transfer,3
HB_12715,GUEST_8413,Male,52,Airbnb,Dubai,Suite,2024-06-24,2024-08-14,2024-08-26,12,4,336.23,4034.76,675.49,3359.27,Website,Bank Transfer,2
HB_12716,GUEST_3194,Female,67,Hotel,Sydney,Single,2023-07-01,2023-08-30,2023-08-31,1,4,101.99,101.99,3.39,98.6,Website,Bank Transfer,1
HB_12717,GUEST_2583,Female,76,Hotel,London,Studio,2025-02-15,2025-04-15,2025-04-19,4,5,81.12,324.48,9.63,314.85,Phone,Bank Transfer,3
HB_12718,GUEST_1375,Male,19,Airbnb,Tokyo,Suite,2025-04-09,2025-04-13,2025-04-23,10,1,324.77,3247.7,455.67,2792.03,Website,PayPal,3
HB_12719,GUEST_8500,Male,47,Airbnb,New York,Single,2024-10-28,2024-11-09,2024-11-15,6,2,61.43,368.58,25.54,343.04,Phone,PayPal,4
HB_12720,GUEST_6165,Female,64,Hotel,Dubai,Suite,2024-02-27,2024-04-13,2024-04-17,4,2,385.64,1542.56,283.58,1258.98,Website,Bank Transfer,2
HB_12721,GUEST_9302,Male,34,Airbnb,Paris,Suite,2024-07-26,2024-09-09,2024-09-17,8,5,371.04,2968.32,13.55,2954.77,Website,PayPal,5
HB_12722,GUEST_8301,Female,48,Airbnb,New York,Suite,2024-10-13,2024-11-27,2024-12-05,8,1,307.87,2462.96,102.99,2359.97,Travel Agent,Credit Card,4
HB_12723,GUEST_4684,Male,80,Airbnb,Paris,Single,2024-01-29,2024-03-06,2024-03-15,9,1,499.66,4496.94,624.97,3871.97,Website,PayPal,1
HB_12724,GUEST_3026,Male,34,Airbnb,Barcelona,Double,2024-05-20,2024-06-19,2024-06-25,6,3,128.1,768.6,112.85,655.75,Website,Bank Transfer,5
HB_12725,GUEST_2776,Male,68,Airbnb,New York,Double,2025-03-12,2025-04-29,2025-05-07,8,4,453.04,3624.32,2.68,3621.64,Travel Agent,PayPal,4
HB_12726,GUEST_4849,Male,53,Airbnb,New York,Apartment,2023-08-08,2023-08-30,2023-09-08,9,4,186.86,1681.74,66.86,1614.88,Phone,Bank Transfer,4
HB_12727,GUEST_5195,Male,39,Airbnb,Dubai,Studio,2025-01-21,2025-03-07,2025-03-08,1,1,96.43,96.43,6.1,90.33,Travel Agent,Bank Transfer,4
HB_12728,GUEST_9811,Male,28,Hotel,Barcelona,Single,2024-07-06,2024-07-18,2024-07-31,13,4,78.76,1023.88,198.07,825.81,Travel Agent,Bank Transfer,5
HB_12729,GUEST_4094,Female,44,Airbnb,Paris,Studio,2024-11-20,2024-12-13,2024-12-19,6,3,362.77,2176.62,156.98,2019.64,App,Credit Card,1
HB_12730,GUEST_6937,Female,66,Airbnb,Tokyo,Single,2024-02-02,2024-03-21,2024-04-02,12,4,210.57,2526.84,486.43,2040.41,App,Credit Card,5
HB_12731,GUEST_1814,Male,34,Hotel,Dubai,Double,2025-02-06,2025-03-07,2025-03-16,9,2,371.6,3344.4,254.18,3090.22,Website,Bank Transfer,1
HB_12732,GUEST_7360,Male,74,Hotel,Paris,Studio,2023-12-20,2024-02-01,2024-02-09,8,4,200.06,1600.48,287.75,1312.73,App,Credit Card,2
HB_12733,GUEST_3242,Male,31,Hotel,Dubai,Double,2023-08-29,2023-10-04,2023-10-05,1,4,290.94,290.94,57.85,233.09,Website,PayPal,3
HB_12734,GUEST_4066,Female,47,Airbnb,Barcelona,Single,2025-03-20,2025-05-12,2025-05-15,3,3,123.44,370.32,41.76,328.56,Phone,Bank Transfer,2
HB_12735,GUEST_1999,Female,28,Airbnb,Paris,Double,2025-02-08,2025-03-05,2025-03-19,14,2,277.76,3888.64,75.43,3813.21,Website,Credit Card,5
HB_12736,GUEST_2885,Male,80,Airbnb,Paris,Suite,2024-10-26,2024-11-25,2024-11-28,3,3,445.42,1336.26,192.61,1143.65,Phone,Bank Transfer,3
HB_12737,GUEST_3770,Female,60,Airbnb,London,Double,2024-10-11,2024-12-04,2024-12-12,8,4,168.42,1347.36,235.55,1111.81,Website,PayPal,4
HB_12738,GUEST_7023,Male,43,Airbnb,London,Single,2024-02-01,2024-02-15,2024-02-18,3,2,380.58,1141.74,69.04,1072.7,Travel Agent,PayPal,1
HB_12739,GUEST_2125,Male,65,Airbnb,Tokyo,Apartment,2024-10-29,2024-11-01,2024-11-15,14,2,142.41,1993.74,315.08,1678.66,Phone,Credit Card,1
HB_12740,GUEST_8438,Male,47,Hotel,London,Apartment,2024-07-01,2024-07-09,2024-07-12,3,4,163.18,489.54,49.01,440.53,Phone,Credit Card,4
HB_12741,GUEST_6112,Female,71,Hotel,Barcelona,Studio,2024-04-24,2024-05-28,2024-06-08,11,3,285.14,3136.54,389.72,2746.82,App,Bank Transfer,1
HB_12742,GUEST_5125,Male,41,Hotel,New York,Single,2025-01-28,2025-02-10,2025-02-12,2,4,66.21,132.42,20.84,111.58,Travel Agent,Credit Card,2
HB_12743,GUEST_1076,Male,74,Hotel,Tokyo,Single,2024-02-11,2024-03-06,2024-03-08,2,3,329.52,659.04,32.61,626.43,Travel Agent,Bank Transfer,4
HB_12744,GUEST_4181,Female,48,Airbnb,Dubai,Single,2024-08-30,2024-10-24,2024-10-25,1,2,128.96,128.96,6.46,122.5,App,PayPal,5
HB_12745,GUEST_1021,Male,38,Hotel,Paris,Studio,2024-03-22,2024-04-01,2024-04-02,1,2,251.05,251.05,48.42,202.63,Travel Agent,PayPal,3
HB_12746,GUEST_8748,Male,58,Hotel,Tokyo,Single,2025-05-03,2025-05-06,2025-05-08,2,4,445.06,890.12,41.55,848.57,Phone,Bank Transfer,1
HB_12747,GUEST_7945,Male,26,Hotel,Dubai,Apartment,2024-08-31,2024-10-09,2024-10-15,6,1,99.09,594.54,96.18,498.36,Phone,PayPal,4
HB_12748,GUEST_5266,Male,54,Airbnb,Tokyo,Single,2023-07-12,2023-08-23,2023-09-05,13,1,69.97,909.61,173.8,735.81,Phone,PayPal,1
HB_12749,GUEST_3069,Male,28,Airbnb,Sydney,Apartment,2023-11-26,2023-12-22,2023-12-27,5,2,93.37,466.85,65.81,401.04,App,Credit Card,2
HB_12750,GUEST_6196,Female,20,Airbnb,Paris,Studio,2024-04-25,2024-06-21,2024-07-03,12,2,82.3,987.6,156.91,830.69,Phone,Bank Transfer,1
HB_12751,GUEST_6669,Male,51,Hotel,London,Single,2024-09-01,2024-09-25,2024-10-01,6,1,212.47,1274.82,157.54,1117.28,App,Bank Transfer,4
HB_12752,GUEST_2440,Male,58,Airbnb,New York,Single,2023-08-28,2023-10-02,2023-10-08,6,4,382.26,2293.56,94.77,2198.79,Website,Credit Card,1
HB_12753,GUEST_7204,Male,52,Hotel,Dubai,Single,2025-02-08,2025-03-03,2025-03-07,4,5,168.66,674.64,90.74,583.9,Phone,PayPal,5
HB_12754,GUEST_9270,Female,66,Hotel,Paris,Studio,2024-09-08,2024-11-05,2024-11-08,3,2,339.27,1017.81,75.46,942.35,Travel Agent,Credit Card,3
HB_12755,GUEST_7372,Male,53,Airbnb,Dubai,Suite,2023-08-29,2023-09-20,2023-09-23,3,3,265.55,796.65,22.66,773.99,App,PayPal,4
HB_12756,GUEST_2071,Male,79,Hotel,Tokyo,Apartment,2024-07-20,2024-08-31,2024-09-05,5,5,391.28,1956.4,108.42,1847.98,Travel Agent,Credit Card,5
HB_12757,GUEST_1938,Female,62,Hotel,London,Studio,2024-04-29,2024-05-01,2024-05-04,3,4,202.1,606.3,87.25,519.05,Website,Bank Transfer,5
HB_12758,GUEST_8628,Female,56,Airbnb,Sydney,Double,2024-07-27,2024-08-20,2024-08-28,8,4,480.81,3846.48,556.24,3290.24,Phone,Credit Card,1
HB_12759,GUEST_6168,Female,35,Hotel,Dubai,Double,2023-09-03,2023-09-26,2023-10-08,12,2,127.36,1528.32,289.61,1238.71,Travel Agent,Credit Card,1
HB_12760,GUEST_5995,Female,80,Airbnb,New York,Double,2023-07-08,2023-08-27,2023-09-10,14,5,148.68,2081.52,60.31,2021.21,Website,Bank Transfer,1
HB_12761,GUEST_6629,Female,49,Airbnb,Paris,Double,2024-06-19,2024-06-29,2024-07-13,14,3,336.74,4714.36,725.55,3988.81,App,Credit Card,1
HB_12762,GUEST_8836,Female,33,Hotel,Barcelona,Apartment,2025-01-28,2025-02-01,2025-02-03,2,5,183.59,367.18,65.82,301.36,Website,PayPal,1
HB_12763,GUEST_6926,Male,78,Airbnb,Dubai,Apartment,2025-02-13,2025-03-03,2025-03-12,9,2,321.62,2894.58,125.93,2768.65,Phone,PayPal,3
HB_12764,GUEST_9273,Male,57,Hotel,Sydney,Double,2023-10-08,2023-11-23,2023-11-24,1,2,179.0,179.0,9.8,169.2,Travel Agent,Credit Card,1
HB_12765,GUEST_9208,Male,26,Hotel,London,Apartment,2024-11-25,2024-12-22,2024-12-29,7,3,245.66,1719.62,109.08,1610.54,App,Bank Transfer,4
HB_12766,GUEST_2143,Female,75,Hotel,London,Single,2024-06-20,2024-06-22,2024-06-30,8,2,96.03,768.24,61.4,706.84,Phone,PayPal,3
HB_12767,GUEST_1122,Female,35,Hotel,London,Studio,2024-05-07,2024-05-15,2024-05-16,1,1,386.67,386.67,63.76,322.91,Travel Agent,PayPal,3
HB_12768,GUEST_7604,Male,67,Airbnb,Barcelona,Single,2023-06-27,2023-07-28,2023-08-07,10,4,490.07,4900.7,76.16,4824.54,Website,Bank Transfer,1
HB_12769,GUEST_6181,Female,21,Airbnb,New York,Double,2025-05-27,2025-05-28,2025-06-08,11,2,446.16,4907.76,411.0,4496.76,App,PayPal,4
HB_12770,GUEST_2039,Female,68,Airbnb,London,Apartment,2024-11-21,2025-01-01,2025-01-04,3,1,329.34,988.02,142.76,845.26,App,Bank Transfer,3
HB_12771,GUEST_6265,Male,35,Hotel,Dubai,Suite,2025-02-03,2025-03-22,2025-03-23,1,4,320.22,320.22,9.24,310.98,Travel Agent,PayPal,5
HB_12772,GUEST_2760,Male,51,Airbnb,New York,Apartment,2024-05-23,2024-07-06,2024-07-18,12,2,411.52,4938.24,36.45,4901.79,Travel Agent,Bank Transfer,1
HB_12773,GUEST_2983,Female,41,Airbnb,London,Double,2024-03-17,2024-04-04,2024-04-07,3,3,118.36,355.08,34.5,320.58,Website,Credit Card,4
HB_12774,GUEST_6980,Male,61,Airbnb,Tokyo,Double,2025-05-07,2025-05-24,2025-05-31,7,4,56.89,398.23,22.84,375.39,Website,Credit Card,2
HB_12775,GUEST_7700,Male,31,Airbnb,Tokyo,Studio,2024-02-23,2024-04-05,2024-04-19,14,2,353.92,4954.88,151.88,4803.0,App,Bank Transfer,1
HB_12776,GUEST_4052,Female,22,Airbnb,Tokyo,Double,2023-10-24,2023-12-16,2023-12-24,8,3,381.38,3051.04,423.39,2627.65,Travel Agent,Bank Transfer,1
HB_12777,GUEST_4648,Female,61,Airbnb,Dubai,Double,2024-05-05,2024-05-19,2024-05-27,8,3,150.02,1200.16,86.46,1113.7,App,PayPal,2
HB_12778,GUEST_4783,Male,62,Hotel,Dubai,Apartment,2024-10-05,2024-11-20,2024-12-01,11,3,433.04,4763.44,110.31,4653.13,Travel Agent,Credit Card,5
HB_12779,GUEST_8021,Female,18,Hotel,London,Double,2023-11-23,2024-01-02,2024-01-11,9,5,117.98,1061.82,204.88,856.94,App,PayPal,3
HB_12780,GUEST_4544,Female,40,Hotel,Sydney,Single,2023-12-21,2024-02-19,2024-02-27,8,1,217.21,1737.68,18.58,1719.1,Travel Agent,Credit Card,5
HB_12781,GUEST_2532,Female,39,Hotel,Dubai,Apartment,2024-09-26,2024-10-04,2024-10-10,6,3,314.21,1885.26,212.72,1672.54,Travel Agent,Credit Card,3
HB_12782,GUEST_4260,Female,25,Hotel,Paris,Suite,2023-06-21,2023-07-24,2023-07-29,5,1,398.77,1993.85,208.98,1784.87,Website,Credit Card,4
HB_12783,GUEST_5415,Female,19,Airbnb,Paris,Apartment,2024-04-30,2024-05-19,2024-05-25,6,4,248.89,1493.34,102.7,1390.64,Travel Agent,PayPal,2
HB_12784,GUEST_3889,Male,45,Hotel,Tokyo,Studio,2024-01-15,2024-02-23,2024-02-26,3,1,401.37,1204.11,185.1,1019.01,Website,Bank Transfer,4
HB_12785,GUEST_7698,Female,60,Airbnb,Paris,Apartment,2024-05-08,2024-06-08,2024-06-11,3,1,116.7,350.1,61.75,288.35,Phone,PayPal,1
HB_12786,GUEST_8953,Male,59,Hotel,London,Double,2025-04-01,2025-05-15,2025-05-20,5,4,385.99,1929.95,264.4,1665.55,Website,Credit Card,2
HB_12787,GUEST_9543,Female,30,Hotel,Dubai,Studio,2024-01-28,2024-03-22,2024-04-05,14,4,128.01,1792.14,190.1,1602.04,Website,PayPal,5
HB_12788,GUEST_1025,Female,53,Hotel,Paris,Single,2023-11-06,2023-12-06,2023-12-08,2,3,121.13,242.26,10.73,231.53,App,Bank Transfer,5
HB_12789,GUEST_1683,Male,80,Hotel,Paris,Studio,2025-01-01,2025-01-09,2025-01-14,5,3,393.38,1966.9,256.45,1710.45,Travel Agent,Credit Card,4
HB_12790,GUEST_3394,Female,71,Airbnb,Tokyo,Studio,2023-07-23,2023-08-13,2023-08-15,2,5,209.56,419.12,59.2,359.92,Travel Agent,Credit Card,5
HB_12791,GUEST_7372,Male,61,Hotel,New York,Suite,2025-02-20,2025-04-10,2025-04-18,8,2,117.9,943.2,149.3,793.9,Phone,Bank Transfer,5
HB_12792,GUEST_7230,Male,62,Hotel,New York,Single,2024-01-07,2024-01-23,2024-01-28,5,5,405.12,2025.6,34.73,1990.87,Website,Bank Transfer,2
HB_12793,GUEST_5896,Female,73,Airbnb,London,Double,2025-03-07,2025-03-22,2025-04-05,14,5,173.13,2423.82,16.7,2407.12,Travel Agent,PayPal,2
HB_12794,GUEST_1825,Female,65,Hotel,Dubai,Studio,2024-07-03,2024-08-01,2024-08-10,9,4,340.68,3066.12,240.33,2825.79,App,PayPal,1
HB_12795,GUEST_4319,Female,37,Hotel,Barcelona,Studio,2023-10-12,2023-11-29,2023-11-30,1,1,71.68,71.68,14.25,57.43,Travel Agent,PayPal,2
HB_12796,GUEST_1308,Female,52,Hotel,Barcelona,Double,2023-12-18,2024-02-05,2024-02-11,6,4,484.74,2908.44,100.36,2808.08,Website,Bank Transfer,5
HB_12797,GUEST_8382,Female,60,Hotel,London,Suite,2024-08-09,2024-09-17,2024-09-18,1,4,365.1,365.1,52.63,312.47,Travel Agent,Bank Transfer,5
HB_12798,GUEST_6574,Male,70,Airbnb,London,Studio,2023-08-01,2023-09-26,2023-10-02,6,3,187.0,1122.0,136.94,985.06,Phone,Credit Card,1
HB_12799,GUEST_4390,Male,39,Airbnb,Paris,Double,2024-08-28,2024-09-03,2024-09-06,3,4,350.23,1050.69,92.99,957.7,Travel Agent,PayPal,5
HB_12800,GUEST_2011,Male,56,Airbnb,Barcelona,Suite,2024-10-11,2024-10-28,2024-11-11,14,5,428.9,6004.6,1015.83,4988.77,Travel Agent,PayPal,4
HB_12801,GUEST_2874,Male,51,Airbnb,Barcelona,Double,2024-06-30,2024-08-13,2024-08-21,8,1,94.14,753.12,85.05,668.07,App,Credit Card,1
HB_12802,GUEST_4581,Female,27,Airbnb,Sydney,Apartment,2024-05-14,2024-05-24,2024-05-29,5,5,76.35,381.75,8.03,373.72,Website,Bank Transfer,1
HB_12803,GUEST_9318,Male,63,Airbnb,New York,Studio,2025-03-16,2025-04-01,2025-04-13,12,5,140.28,1683.36,317.76,1365.6,Travel Agent,Bank Transfer,5
HB_12804,GUEST_2849,Male,35,Airbnb,London,Apartment,2024-08-20,2024-09-29,2024-10-06,7,3,78.2,547.4,54.88,492.52,Phone,PayPal,4
HB_12805,GUEST_6999,Female,46,Airbnb,Dubai,Single,2024-03-09,2024-04-14,2024-04-19,5,2,312.24,1561.2,21.31,1539.89,Phone,Credit Card,1
HB_12806,GUEST_5521,Female,73,Airbnb,Tokyo,Single,2024-08-16,2024-09-26,2024-10-03,7,5,469.32,3285.24,352.17,2933.07,Website,PayPal,3
HB_12807,GUEST_5984,Female,23,Airbnb,Paris,Suite,2024-02-16,2024-03-14,2024-03-22,8,2,445.67,3565.36,517.89,3047.47,Phone,PayPal,2
HB_12808,GUEST_4011,Female,51,Hotel,London,Apartment,2025-04-17,2025-05-21,2025-06-02,12,4,133.77,1605.24,72.75,1532.49,App,Bank Transfer,4
HB_12809,GUEST_9296,Male,80,Hotel,Barcelona,Suite,2024-11-17,2024-12-02,2024-12-05,3,2,435.07,1305.21,177.36,1127.85,Website,Bank Transfer,5
HB_12810,GUEST_4956,Female,72,Hotel,New York,Double,2025-03-18,2025-05-04,2025-05-07,3,3,451.48,1354.44,204.01,1150.43,App,PayPal,4
HB_12811,GUEST_2138,Male,34,Airbnb,Sydney,Double,2023-09-07,2023-09-30,2023-10-11,11,1,410.67,4517.37,107.46,4409.91,Travel Agent,Credit Card,2
HB_12812,GUEST_3540,Female,66,Hotel,New York,Studio,2024-09-12,2024-10-26,2024-10-31,5,4,344.21,1721.05,183.13,1537.92,Phone,PayPal,5
HB_12813,GUEST_8769,Male,51,Hotel,Barcelona,Apartment,2025-03-13,2025-03-22,2025-04-04,13,4,166.89,2169.57,187.43,1982.14,Travel Agent,Credit Card,2
HB_12814,GUEST_8570,Male,38,Airbnb,Dubai,Double,2024-05-27,2024-07-12,2024-07-24,12,4,222.18,2666.16,259.63,2406.53,App,Credit Card,2
HB_12815,GUEST_2361,Female,42,Hotel,London,Studio,2024-06-12,2024-07-27,2024-07-31,4,1,301.59,1206.36,33.02,1173.34,App,PayPal,4
HB_12816,GUEST_6363,Male,51,Airbnb,London,Single,2025-06-09,2025-07-27,2025-07-31,4,1,366.07,1464.28,228.52,1235.76,Travel Agent,PayPal,1
HB_12817,GUEST_7619,Male,46,Airbnb,Tokyo,Studio,2024-10-20,2024-12-10,2024-12-12,2,5,373.52,747.04,147.8,599.24,App,Credit Card,2
HB_12818,GUEST_7378,Female,62,Airbnb,Dubai,Double,2024-03-25,2024-04-05,2024-04-12,7,5,202.11,1414.77,228.17,1186.6,App,Credit Card,2
HB_12819,GUEST_2822,Female,34,Airbnb,Dubai,Studio,2025-05-25,2025-06-25,2025-06-27,2,4,172.12,344.24,50.99,293.25,Travel Agent,Credit Card,4
HB_12820,GUEST_7109,Female,71,Hotel,Barcelona,Studio,2025-02-28,2025-04-18,2025-05-01,13,1,446.33,5802.29,665.37,5136.92,Travel Agent,Credit Card,2
HB_12821,GUEST_8754,Male,72,Airbnb,Dubai,Double,2023-07-24,2023-07-28,2023-08-06,9,5,451.19,4060.71,292.97,3767.74,App,Credit Card,3
HB_12822,GUEST_5383,Female,60,Airbnb,New York,Studio,2023-12-28,2023-12-29,2024-01-10,12,3,487.08,5844.96,140.1,5704.86,Website,Bank Transfer,2
HB_12823,GUEST_8288,Female,31,Hotel,Sydney,Studio,2024-04-17,2024-05-14,2024-05-24,10,1,420.94,4209.4,337.36,3872.04,App,Bank Transfer,1
HB_12824,GUEST_7479,Female,21,Hotel,London,Studio,2024-05-12,2024-06-09,2024-06-18,9,4,158.74,1428.66,68.79,1359.87,Phone,Credit Card,3
HB_12825,GUEST_8959,Male,68,Hotel,London,Suite,2024-07-31,2024-09-21,2024-09-29,8,5,65.75,526.0,48.74,477.26,Travel Agent,PayPal,1
HB_12826,GUEST_5707,Female,33,Hotel,New York,Studio,2025-02-13,2025-04-09,2025-04-14,5,3,284.72,1423.6,8.2,1415.4,Phone,Bank Transfer,3
